_id,DATE,ETHNICITY,COVID_TEST,COVID_COUNT,COVID_DEATHS
902,2020-12-22T00:00:00,Not Hispanic or Latino,7449,3128,50
903,2020-12-22T00:00:00,Unknown,5884,1342,30
904,2020-12-23T00:00:00,Hispanic or Latino,446,201,2
905,2020-12-23T00:00:00,Not Hispanic or Latino,6993,3264,52
906,2020-12-23T00:00:00,Unknown,5259,2719,40
907,2020-12-24T00:00:00,Hispanic or Latino,252,230,2
908,2020-12-24T00:00:00,Not Hispanic or Latino,4221,3050,37
909,2020-12-24T00:00:00,Unknown,2764,2205,40
910,2020-12-25T00:00:00,Hispanic or Latino,33,162,1
911,2020-12-25T00:00:00,Not Hispanic or Latino,735,2171,49
912,2020-12-25T00:00:00,Unknown,370,1503,41
913,2020-12-26T00:00:00,Hispanic or Latino,220,66,0
914,2020-12-26T00:00:00,Not Hispanic or Latino,4117,858,48
915,2020-12-26T00:00:00,Unknown,2969,897,47
916,2020-12-27T00:00:00,Hispanic or Latino,160,78,3
917,2020-12-27T00:00:00,Not Hispanic or Latino,2939,1486,53
918,2020-12-27T00:00:00,Unknown,1743,916,39
919,2020-12-28T00:00:00,Hispanic or Latino,473,155,1
920,2020-12-28T00:00:00,Not Hispanic or Latino,7659,2526,59
921,2020-12-28T00:00:00,Unknown,6091,1322,45
922,2020-12-29T00:00:00,Hispanic or Latino,477,207,3
923,2020-12-29T00:00:00,Not Hispanic or Latino,6979,3224,71
924,2020-12-29T00:00:00,Unknown,5380,1340,51
925,2020-12-30T00:00:00,Hispanic or Latino,430,280,1
926,2020-12-30T00:00:00,Not Hispanic or Latino,6981,3767,61
927,2020-12-30T00:00:00,Unknown,5535,2411,41
928,2020-12-31T00:00:00,Hispanic or Latino,331,284,0
929,2020-12-31T00:00:00,Not Hispanic or Latino,5955,3696,55
930,2020-12-31T00:00:00,Unknown,4462,2316,24
931,2021-01-01T00:00:00,Hispanic or Latino,76,207,3
932,2021-01-01T00:00:00,Not Hispanic or Latino,1223,2771,52
933,2021-01-01T00:00:00,Unknown,828,2387,31
934,2021-01-02T00:00:00,Hispanic or Latino,285,118,1
935,2021-01-02T00:00:00,Not Hispanic or Latino,5116,1773,52
936,2021-01-02T00:00:00,Unknown,3343,1110,46
937,2021-01-03T00:00:00,Hispanic or Latino,192,126,1
938,2021-01-03T00:00:00,Not Hispanic or Latino,3220,2454,45
939,2021-01-03T00:00:00,Unknown,1837,1014,28
940,2021-01-04T00:00:00,Hispanic or Latino,605,125,3
941,2021-01-04T00:00:00,Not Hispanic or Latino,9117,2037,67
942,2021-01-04T00:00:00,Unknown,7074,1324,48
943,2021-01-05T00:00:00,Hispanic or Latino,518,215,0
944,2021-01-05T00:00:00,Not Hispanic or Latino,7894,3638,38
945,2021-01-05T00:00:00,Unknown,6017,2336,34
946,2021-01-06T00:00:00,Hispanic or Latino,542,290,2
947,2021-01-06T00:00:00,Not Hispanic or Latino,7014,4239,49
948,2021-01-06T00:00:00,Unknown,5236,2720,39
949,2021-01-07T00:00:00,Hispanic or Latino,492,273,2
950,2021-01-07T00:00:00,Not Hispanic or Latino,7333,3635,49
951,2021-01-07T00:00:00,Unknown,5583,2237,31
952,2021-01-08T00:00:00,Hispanic or Latino,431,203,2
953,2021-01-08T00:00:00,Not Hispanic or Latino,6696,3259,39
954,2021-01-08T00:00:00,Unknown,5244,2548,27
955,2021-01-09T00:00:00,Hispanic or Latino,269,219,2
956,2021-01-09T00:00:00,Not Hispanic or Latino,3658,3196,41
957,2021-01-09T00:00:00,Unknown,3085,1683,35
958,2021-01-10T00:00:00,Hispanic or Latino,196,148,1
959,2021-01-10T00:00:00,Not Hispanic or Latino,2585,2199,37
960,2021-01-10T00:00:00,Unknown,1908,1356,24
961,2021-01-11T00:00:00,Hispanic or Latino,610,147,1
962,2021-01-11T00:00:00,Not Hispanic or Latino,7894,1877,45
963,2021-01-11T00:00:00,Unknown,5991,1158,31
964,2021-01-12T00:00:00,Hispanic or Latino,478,173,1
965,2021-01-12T00:00:00,Not Hispanic or Latino,6703,2410,39
966,2021-01-12T00:00:00,Unknown,5599,1099,25
967,2021-01-13T00:00:00,Hispanic or Latino,440,175,0
968,2021-01-13T00:00:00,Not Hispanic or Latino,6610,2486,52
969,2021-01-13T00:00:00,Unknown,5230,1690,21
970,2021-01-14T00:00:00,Hispanic or Latino,442,198,0
971,2021-01-14T00:00:00,Not Hispanic or Latino,6626,2660,48
972,2021-01-14T00:00:00,Unknown,5000,1833,27
973,2021-01-15T00:00:00,Hispanic or Latino,425,156,0
974,2021-01-15T00:00:00,Not Hispanic or Latino,5957,2181,41
975,2021-01-15T00:00:00,Unknown,4539,1566,29
976,2021-01-16T00:00:00,Hispanic or Latino,238,155,2
977,2021-01-16T00:00:00,Not Hispanic or Latino,3324,1909,51
978,2021-01-16T00:00:00,Unknown,2303,1097,24
979,2021-01-17T00:00:00,Hispanic or Latino,142,115,1
980,2021-01-17T00:00:00,Not Hispanic or Latino,2366,1453,43
981,2021-01-17T00:00:00,Unknown,1577,939,29
982,2021-01-18T00:00:00,Hispanic or Latino,344,91,2
983,2021-01-18T00:00:00,Not Hispanic or Latino,5738,1359,41
984,2021-01-18T00:00:00,Unknown,4337,1250,31
985,2021-01-19T00:00:00,Hispanic or Latino,428,129,1
986,2021-01-19T00:00:00,Not Hispanic or Latino,6174,1838,37
987,2021-01-19T00:00:00,Unknown,4697,943,15
988,2021-01-20T00:00:00,Hispanic or Latino,384,150,0
989,2021-01-20T00:00:00,Not Hispanic or Latino,5662,2112,46
990,2021-01-20T00:00:00,Unknown,4010,1432,25
991,2021-01-21T00:00:00,Hispanic or Latino,383,162,2
992,2021-01-21T00:00:00,Not Hispanic or Latino,5727,2026,34
993,2021-01-21T00:00:00,Unknown,4238,1305,23
994,2021-01-22T00:00:00,Hispanic or Latino,350,116,2
995,2021-01-22T00:00:00,Not Hispanic or Latino,5231,1799,52
996,2021-01-22T00:00:00,Unknown,3895,1223,19
997,2021-01-23T00:00:00,Hispanic or Latino,199,121,1
998,2021-01-23T00:00:00,Not Hispanic or Latino,2747,1415,29
999,2021-01-23T00:00:00,Unknown,1844,1007,24
1000,2021-01-24T00:00:00,Hispanic or Latino,137,72,1
1001,2021-01-24T00:00:00,Not Hispanic or Latino,1993,1032,37
1002,2021-01-24T00:00:00,Unknown,1129,1054,18
1003,2021-01-25T00:00:00,Hispanic or Latino,444,78,3
1004,2021-01-25T00:00:00,Not Hispanic or Latino,5870,1086,28
1005,2021-01-25T00:00:00,Unknown,4224,585,21
1006,2021-01-26T00:00:00,Hispanic or Latino,347,85,1
1007,2021-01-26T00:00:00,Not Hispanic or Latino,5355,1491,38
1008,2021-01-26T00:00:00,Unknown,3576,661,17
1009,2021-01-27T00:00:00,Hispanic or Latino,327,105,1
1010,2021-01-27T00:00:00,Not Hispanic or Latino,4970,1809,43
1011,2021-01-27T00:00:00,Unknown,3397,956,15
1012,2021-01-28T00:00:00,Hispanic or Latino,310,106,0
1013,2021-01-28T00:00:00,Not Hispanic or Latino,4788,1498,35
1014,2021-01-28T00:00:00,Unknown,3308,980,23
1015,2021-01-29T00:00:00,Hispanic or Latino,313,101,3
1016,2021-01-29T00:00:00,Not Hispanic or Latino,4318,1508,34
1017,2021-01-29T00:00:00,Unknown,3255,751,17
1018,2021-01-30T00:00:00,Hispanic or Latino,185,72,3
1019,2021-01-30T00:00:00,Not Hispanic or Latino,2334,1058,36
1020,2021-01-30T00:00:00,Unknown,1538,582,13
1021,2021-01-31T00:00:00,Hispanic or Latino,135,80,2
1022,2021-01-31T00:00:00,Not Hispanic or Latino,1654,1084,30
1023,2021-01-31T00:00:00,Unknown,924,536,14
1024,2021-02-01T00:00:00,Hispanic or Latino,352,56,1
1025,2021-02-01T00:00:00,Not Hispanic or Latino,4912,917,27
1026,2021-02-01T00:00:00,Unknown,3480,569,21
1027,2021-02-02T00:00:00,Hispanic or Latino,354,69,2
1028,2021-02-02T00:00:00,Not Hispanic or Latino,4561,1005,27
1029,2021-02-02T00:00:00,Unknown,3236,388,24
1030,2021-02-03T00:00:00,Hispanic or Latino,323,87,1
1031,2021-02-03T00:00:00,Not Hispanic or Latino,4298,1569,32
1032,2021-02-03T00:00:00,Unknown,3095,720,20
1033,2021-02-04T00:00:00,Hispanic or Latino,275,60,2
1034,2021-02-04T00:00:00,Not Hispanic or Latino,4334,914,22
1035,2021-02-04T00:00:00,Unknown,3070,519,19
1036,2021-02-05T00:00:00,Hispanic or Latino,305,131,1
1037,2021-02-05T00:00:00,Not Hispanic or Latino,4079,1499,20
1038,2021-02-05T00:00:00,Unknown,2773,1133,11
1039,2021-02-06T00:00:00,Hispanic or Latino,148,84,0
1040,2021-02-06T00:00:00,Not Hispanic or Latino,2356,1106,19
1041,2021-02-06T00:00:00,Unknown,1428,534,10
1042,2021-02-07T00:00:00,Hispanic or Latino,115,57,1
1043,2021-02-07T00:00:00,Not Hispanic or Latino,1511,616,18
1044,2021-02-07T00:00:00,Unknown,847,369,11
1045,2021-02-08T00:00:00,Hispanic or Latino,310,59,0
1046,2021-02-08T00:00:00,Not Hispanic or Latino,4995,778,14
1047,2021-02-08T00:00:00,Unknown,3473,367,12
1048,2021-02-09T00:00:00,Hispanic or Latino,286,56,0
1049,2021-02-09T00:00:00,Not Hispanic or Latino,4279,957,14
1050,2021-02-09T00:00:00,Unknown,2819,401,22
1051,2021-02-10T00:00:00,Hispanic or Latino,257,82,1
1052,2021-02-10T00:00:00,Not Hispanic or Latino,3560,1084,17
1053,2021-02-10T00:00:00,Unknown,2624,579,13
1054,2021-02-11T00:00:00,Hispanic or Latino,250,61,1
1055,2021-02-11T00:00:00,Not Hispanic or Latino,3532,951,12
1056,2021-02-11T00:00:00,Unknown,2468,420,8
1057,2021-02-12T00:00:00,Hispanic or Latino,237,62,0
1058,2021-02-12T00:00:00,Not Hispanic or Latino,3460,784,17
1059,2021-02-12T00:00:00,Unknown,2295,391,12
1060,2021-02-13T00:00:00,Hispanic or Latino,151,58,0
1061,2021-02-13T00:00:00,Not Hispanic or Latino,1846,819,12
1062,2021-02-13T00:00:00,Unknown,1074,337,9
1063,2021-02-14T00:00:00,Hispanic or Latino,113,51,1
1064,2021-02-14T00:00:00,Not Hispanic or Latino,1308,500,11
1065,2021-02-14T00:00:00,Unknown,662,255,10
1066,2021-02-15T00:00:00,Hispanic or Latino,185,39,1
1067,2021-02-15T00:00:00,Not Hispanic or Latino,2897,533,19
1068,2021-02-15T00:00:00,Unknown,1856,311,11
1069,2021-02-16T00:00:00,Hispanic or Latino,160,49,1
1070,2021-02-16T00:00:00,Not Hispanic or Latino,1760,639,21
1071,2021-02-16T00:00:00,Unknown,1122,236,3
1072,2021-02-17T00:00:00,Hispanic or Latino,220,45,2
1073,2021-02-17T00:00:00,Not Hispanic or Latino,3076,475,12
1074,2021-02-17T00:00:00,Unknown,2336,223,14
1075,2021-02-18T00:00:00,Hispanic or Latino,213,62,1
1076,2021-02-18T00:00:00,Not Hispanic or Latino,2925,697,10
1077,2021-02-18T00:00:00,Unknown,2060,299,4
1078,2021-02-19T00:00:00,Hispanic or Latino,233,74,0
1079,2021-02-19T00:00:00,Not Hispanic or Latino,2941,928,5
1080,2021-02-19T00:00:00,Unknown,2124,436,5
1081,2021-02-20T00:00:00,Hispanic or Latino,117,50,3
1082,2021-02-20T00:00:00,Not Hispanic or Latino,1658,573,20
1083,2021-02-20T00:00:00,Unknown,1381,246,8
1084,2021-02-21T00:00:00,Hispanic or Latino,86,51,0
1085,2021-02-21T00:00:00,Not Hispanic or Latino,1347,531,17
1086,2021-02-21T00:00:00,Unknown,649,229,4
1087,2021-02-22T00:00:00,Hispanic or Latino,286,44,1
1088,2021-02-22T00:00:00,Not Hispanic or Latino,3538,471,11
1089,2021-02-22T00:00:00,Unknown,2487,199,10
1090,2021-02-23T00:00:00,Hispanic or Latino,272,53,0
1091,2021-02-23T00:00:00,Not Hispanic or Latino,3244,667,12
1092,2021-02-23T00:00:00,Unknown,2238,281,5
1093,2021-02-24T00:00:00,Hispanic or Latino,210,51,2
1094,2021-02-24T00:00:00,Not Hispanic or Latino,2802,675,10
1095,2021-02-24T00:00:00,Unknown,2190,363,7
1096,2021-02-25T00:00:00,Hispanic or Latino,235,53,0
1097,2021-02-25T00:00:00,Not Hispanic or Latino,2920,632,9
1098,2021-02-25T00:00:00,Unknown,2346,262,7
1099,2021-02-26T00:00:00,Hispanic or Latino,198,42,0
1100,2021-02-26T00:00:00,Not Hispanic or Latino,2722,539,13
1101,2021-02-26T00:00:00,Unknown,2032,297,2
1102,2021-02-27T00:00:00,Hispanic or Latino,122,40,0
1103,2021-02-27T00:00:00,Not Hispanic or Latino,1519,455,9
1104,2021-02-27T00:00:00,Unknown,1036,224,3
1105,2021-02-28T00:00:00,Hispanic or Latino,85,24,0
1106,2021-02-28T00:00:00,Not Hispanic or Latino,1210,360,11
1107,2021-02-28T00:00:00,Unknown,591,162,5
1108,2021-03-01T00:00:00,Hispanic or Latino,270,31,0
1109,2021-03-01T00:00:00,Not Hispanic or Latino,3350,399,7
1110,2021-03-01T00:00:00,Unknown,2551,141,7
1111,2021-03-02T00:00:00,Hispanic or Latino,236,44,1
1112,2021-03-02T00:00:00,Not Hispanic or Latino,2955,502,14
1113,2021-03-02T00:00:00,Unknown,2285,224,11
1114,2021-03-03T00:00:00,Hispanic or Latino,239,43,0
1115,2021-03-03T00:00:00,Not Hispanic or Latino,2946,644,7
1116,2021-03-03T00:00:00,Unknown,2034,264,4
1117,2021-03-04T00:00:00,Hispanic or Latino,182,58,1
1118,2021-03-04T00:00:00,Not Hispanic or Latino,2922,555,10
1119,2021-03-04T00:00:00,Unknown,1923,231,2
1120,2021-03-05T00:00:00,Hispanic or Latino,203,66,0
1121,2021-03-05T00:00:00,Not Hispanic or Latino,2862,965,10
1122,2021-03-05T00:00:00,Unknown,1874,189,7
1123,2021-03-06T00:00:00,Hispanic or Latino,98,40,2
1124,2021-03-06T00:00:00,Not Hispanic or Latino,1544,506,6
1125,2021-03-06T00:00:00,Unknown,912,188,5
1126,2021-03-07T00:00:00,Hispanic or Latino,118,25,1
1127,2021-03-07T00:00:00,Not Hispanic or Latino,1297,307,4
1128,2021-03-07T00:00:00,Unknown,584,140,8
1129,2021-03-08T00:00:00,Hispanic or Latino,250,41,0
1130,2021-03-08T00:00:00,Not Hispanic or Latino,3524,351,7
1131,2021-03-08T00:00:00,Unknown,2390,189,7
1132,2021-03-09T00:00:00,Hispanic or Latino,249,55,2
1133,2021-03-09T00:00:00,Not Hispanic or Latino,3117,567,7
1134,2021-03-09T00:00:00,Unknown,2085,227,3
1135,2021-03-10T00:00:00,Hispanic or Latino,247,42,0
1136,2021-03-10T00:00:00,Not Hispanic or Latino,2915,613,11
1137,2021-03-10T00:00:00,Unknown,2120,247,5
1138,2021-03-11T00:00:00,Hispanic or Latino,215,45,1
1139,2021-03-11T00:00:00,Not Hispanic or Latino,3032,637,8
1140,2021-03-11T00:00:00,Unknown,2112,261,1
1141,2021-03-12T00:00:00,Hispanic or Latino,246,37,1
1142,2021-03-12T00:00:00,Not Hispanic or Latino,2677,581,7
1143,2021-03-12T00:00:00,Unknown,2037,240,7
1144,2021-03-13T00:00:00,Hispanic or Latino,113,39,0
1145,2021-03-13T00:00:00,Not Hispanic or Latino,1390,462,3
1146,2021-03-13T00:00:00,Unknown,975,196,4
1147,2021-03-14T00:00:00,Hispanic or Latino,97,23,0
1148,2021-03-14T00:00:00,Not Hispanic or Latino,1265,252,4
1149,2021-03-14T00:00:00,Unknown,585,146,3
1150,2021-03-15T00:00:00,Hispanic or Latino,299,20,0
1151,2021-03-15T00:00:00,Not Hispanic or Latino,3765,382,5
1152,2021-03-15T00:00:00,Unknown,2425,152,3
1153,2021-03-16T00:00:00,Hispanic or Latino,319,61,0
1154,2021-03-16T00:00:00,Not Hispanic or Latino,3285,674,7
1155,2021-03-16T00:00:00,Unknown,2305,173,3
1156,2021-03-17T00:00:00,Hispanic or Latino,230,48,0
1157,2021-03-17T00:00:00,Not Hispanic or Latino,3042,604,7
1158,2021-03-17T00:00:00,Unknown,2210,289,1
1159,2021-03-18T00:00:00,Hispanic or Latino,231,48,1
1160,2021-03-18T00:00:00,Not Hispanic or Latino,2932,567,11
1161,2021-03-18T00:00:00,Unknown,2135,245,8
1162,2021-03-19T00:00:00,Hispanic or Latino,229,37,1
1163,2021-03-19T00:00:00,Not Hispanic or Latino,2811,625,7
1164,2021-03-19T00:00:00,Unknown,1887,250,1
1165,2021-03-20T00:00:00,Hispanic or Latino,155,51,0
1166,2021-03-20T00:00:00,Not Hispanic or Latino,1644,509,1
1167,2021-03-20T00:00:00,Unknown,964,202,1
1168,2021-03-21T00:00:00,Hispanic or Latino,102,34,0
1169,2021-03-21T00:00:00,Not Hispanic or Latino,1399,337,7
1170,2021-03-21T00:00:00,Unknown,594,138,3
1171,2021-03-22T00:00:00,Hispanic or Latino,277,50,1
1172,2021-03-22T00:00:00,Not Hispanic or Latino,3413,509,6
1173,2021-03-22T00:00:00,Unknown,2173,146,0
1174,2021-03-23T00:00:00,Hispanic or Latino,299,49,0
1175,2021-03-23T00:00:00,Not Hispanic or Latino,3020,722,4
1176,2021-03-23T00:00:00,Unknown,1998,209,2
1177,2021-03-24T00:00:00,Hispanic or Latino,247,53,0
1178,2021-03-24T00:00:00,Not Hispanic or Latino,2835,663,4
1179,2021-03-24T00:00:00,Unknown,1993,255,3
1180,2021-03-25T00:00:00,Hispanic or Latino,228,56,0
1181,2021-03-25T00:00:00,Not Hispanic or Latino,2653,778,7
1182,2021-03-25T00:00:00,Unknown,1964,305,2
1183,2021-03-26T00:00:00,Hispanic or Latino,249,56,0
1184,2021-03-26T00:00:00,Not Hispanic or Latino,2794,661,5
1185,2021-03-26T00:00:00,Unknown,1846,266,3
1186,2021-03-27T00:00:00,Hispanic or Latino,153,50,0
1187,2021-03-27T00:00:00,Not Hispanic or Latino,1636,583,6
1188,2021-03-27T00:00:00,Unknown,1001,292,2
1189,2021-03-28T00:00:00,Hispanic or Latino,114,43,0
1190,2021-03-28T00:00:00,Not Hispanic or Latino,1366,455,6
1191,2021-03-28T00:00:00,Unknown,643,221,2
1192,2021-03-29T00:00:00,Hispanic or Latino,280,42,0
1193,2021-03-29T00:00:00,Not Hispanic or Latino,3369,533,4
1194,2021-03-29T00:00:00,Unknown,2197,169,1
1195,2021-03-30T00:00:00,Hispanic or Latino,264,56,2
1196,2021-03-30T00:00:00,Not Hispanic or Latino,2948,772,5
1197,2021-03-30T00:00:00,Unknown,2015,279,3
1198,2021-03-31T00:00:00,Hispanic or Latino,286,74,1
1199,2021-03-31T00:00:00,Not Hispanic or Latino,2853,799,8
1200,2021-03-31T00:00:00,Unknown,2043,344,1
1201,2021-04-01T00:00:00,Hispanic or Latino,210,90,2
1202,2021-04-01T00:00:00,Not Hispanic or Latino,2741,800,5
1203,2021-04-01T00:00:00,Unknown,1821,334,2
1204,2021-04-02T00:00:00,Hispanic or Latino,202,67,0
1205,2021-04-02T00:00:00,Not Hispanic or Latino,2566,737,3
1206,2021-04-02T00:00:00,Unknown,1697,333,3
1207,2021-04-03T00:00:00,Hispanic or Latino,193,81,0
1208,2021-04-03T00:00:00,Not Hispanic or Latino,1661,589,5
1209,2021-04-03T00:00:00,Unknown,937,268,2
1210,2021-04-04T00:00:00,Hispanic or Latino,95,45,0
1211,2021-04-04T00:00:00,Not Hispanic or Latino,899,468,5
1212,2021-04-04T00:00:00,Unknown,422,234,0
1213,2021-04-05T00:00:00,Hispanic or Latino,325,48,2
1214,2021-04-05T00:00:00,Not Hispanic or Latino,3507,399,1
1215,2021-04-05T00:00:00,Unknown,2185,220,1
1216,2021-04-06T00:00:00,Hispanic or Latino,273,94,0
1217,2021-04-06T00:00:00,Not Hispanic or Latino,3055,847,5
1218,2021-04-06T00:00:00,Unknown,1960,303,0
1219,2021-04-07T00:00:00,Hispanic or Latino,268,94,0
1220,2021-04-07T00:00:00,Not Hispanic or Latino,3052,907,7
1221,2021-04-07T00:00:00,Unknown,1876,360,2
1222,2021-04-08T00:00:00,Hispanic or Latino,273,89,1
1223,2021-04-08T00:00:00,Not Hispanic or Latino,2919,862,4
1224,2021-04-08T00:00:00,Unknown,1895,391,2
1225,2021-04-09T00:00:00,Hispanic or Latino,262,87,1
1226,2021-04-09T00:00:00,Not Hispanic or Latino,2862,878,5
1227,2021-04-09T00:00:00,Unknown,1791,375,3
1228,2021-04-10T00:00:00,Hispanic or Latino,172,92,1
1229,2021-04-10T00:00:00,Not Hispanic or Latino,1772,735,5
1230,2021-04-10T00:00:00,Unknown,882,355,2
1231,2021-04-11T00:00:00,Hispanic or Latino,135,65,1
1232,2021-04-11T00:00:00,Not Hispanic or Latino,1582,562,8
1233,2021-04-11T00:00:00,Unknown,559,228,2
1234,2021-04-12T00:00:00,Hispanic or Latino,283,48,0
1235,2021-04-12T00:00:00,Not Hispanic or Latino,3723,647,5
1236,2021-04-12T00:00:00,Unknown,2290,249,6
1237,2021-04-13T00:00:00,Hispanic or Latino,277,71,2
1238,2021-04-13T00:00:00,Not Hispanic or Latino,3231,824,8
1239,2021-04-13T00:00:00,Unknown,2090,319,6
1240,2021-04-14T00:00:00,Hispanic or Latino,282,87,0
1241,2021-04-14T00:00:00,Not Hispanic or Latino,3059,882,4
1242,2021-04-14T00:00:00,Unknown,1824,411,0
1243,2021-04-15T00:00:00,Hispanic or Latino,310,106,0
1244,2021-04-15T00:00:00,Not Hispanic or Latino,2896,857,4
1245,2021-04-15T00:00:00,Unknown,1810,355,2
1246,2021-04-16T00:00:00,Hispanic or Latino,288,100,0
1247,2021-04-16T00:00:00,Not Hispanic or Latino,2902,747,8
1248,2021-04-16T00:00:00,Unknown,1693,1501,4
1249,2021-04-17T00:00:00,Hispanic or Latino,166,89,0
1250,2021-04-17T00:00:00,Not Hispanic or Latino,1593,653,5
1251,2021-04-17T00:00:00,Unknown,824,265,2
1252,2021-04-18T00:00:00,Hispanic or Latino,89,49,0
1253,2021-04-18T00:00:00,Not Hispanic or Latino,1298,483,5
1254,2021-04-18T00:00:00,Unknown,532,223,1
1255,2021-04-19T00:00:00,Hispanic or Latino,328,44,0
1256,2021-04-19T00:00:00,Not Hispanic or Latino,3540,523,2
1257,2021-04-19T00:00:00,Unknown,2214,148,4
1258,2021-04-20T00:00:00,Hispanic or Latino,306,88,1
1259,2021-04-20T00:00:00,Not Hispanic or Latino,2935,751,2
1260,2021-04-20T00:00:00,Unknown,1963,310,4
1261,2021-04-21T00:00:00,Hispanic or Latino,293,99,0
1262,2021-04-21T00:00:00,Not Hispanic or Latino,2866,772,6
1263,2021-04-21T00:00:00,Unknown,1873,359,2
1264,2021-04-22T00:00:00,Hispanic or Latino,283,95,0
1265,2021-04-22T00:00:00,Not Hispanic or Latino,2785,722,1
1266,2021-04-22T00:00:00,Unknown,1630,296,3
1267,2021-04-23T00:00:00,Hispanic or Latino,291,96,1
1268,2021-04-23T00:00:00,Not Hispanic or Latino,2512,715,3
1269,2021-04-23T00:00:00,Unknown,1652,305,2
1270,2021-04-24T00:00:00,Hispanic or Latino,182,74,1
1271,2021-04-24T00:00:00,Not Hispanic or Latino,1601,529,3
1272,2021-04-24T00:00:00,Unknown,755,215,5
1273,2021-04-25T00:00:00,Hispanic or Latino,138,52,1
1274,2021-04-25T00:00:00,Not Hispanic or Latino,1343,451,6
1275,2021-04-25T00:00:00,Unknown,565,188,4
1276,2021-04-26T00:00:00,Hispanic or Latino,381,71,0
1277,2021-04-26T00:00:00,Not Hispanic or Latino,3909,576,6
1278,2021-04-26T00:00:00,Unknown,2054,206,2
1279,2021-04-27T00:00:00,Hispanic or Latino,338,121,1
1280,2021-04-27T00:00:00,Not Hispanic or Latino,3352,832,5
1281,2021-04-27T00:00:00,Unknown,1895,302,4
1282,2021-04-28T00:00:00,Hispanic or Latino,389,97,0
1283,2021-04-28T00:00:00,Not Hispanic or Latino,3034,924,5
1284,2021-04-28T00:00:00,Unknown,1691,371,4
1285,2021-04-29T00:00:00,Hispanic or Latino,280,112,1
1286,2021-04-29T00:00:00,Not Hispanic or Latino,2972,947,5
1287,2021-04-29T00:00:00,Unknown,1725,417,2
1288,2021-04-30T00:00:00,Hispanic or Latino,300,90,1
1289,2021-04-30T00:00:00,Not Hispanic or Latino,2732,753,6
1290,2021-04-30T00:00:00,Unknown,1541,325,3
1291,2021-05-01T00:00:00,Hispanic or Latino,183,73,0
1292,2021-05-01T00:00:00,Not Hispanic or Latino,1697,714,6
1293,2021-05-01T00:00:00,Unknown,782,262,1
1294,2021-05-02T00:00:00,Hispanic or Latino,146,72,0
1295,2021-05-02T00:00:00,Not Hispanic or Latino,1442,479,8
1296,2021-05-02T00:00:00,Unknown,534,241,2
1297,2021-05-03T00:00:00,Hispanic or Latino,330,47,0
1298,2021-05-03T00:00:00,Not Hispanic or Latino,3498,576,4
1299,2021-05-03T00:00:00,Unknown,2383,183,3
1300,2021-05-04T00:00:00,Hispanic or Latino,275,97,0
1301,2021-05-04T00:00:00,Not Hispanic or Latino,2918,753,7
1302,2021-05-04T00:00:00,Unknown,2115,297,0
1303,2021-05-05T00:00:00,Hispanic or Latino,333,100,0
1304,2021-05-05T00:00:00,Not Hispanic or Latino,2676,808,10
1305,2021-05-05T00:00:00,Unknown,1999,328,1
1306,2021-05-06T00:00:00,Hispanic or Latino,277,94,0
1307,2021-05-06T00:00:00,Not Hispanic or Latino,2680,678,3
1308,2021-05-06T00:00:00,Unknown,1980,404,7
1309,2021-05-07T00:00:00,Hispanic or Latino,251,78,1
1310,2021-05-07T00:00:00,Not Hispanic or Latino,2701,611,6
1311,2021-05-07T00:00:00,Unknown,2198,345,3
1312,2021-05-08T00:00:00,Hispanic or Latino,173,60,0
1313,2021-05-08T00:00:00,Not Hispanic or Latino,1478,521,9
1314,2021-05-08T00:00:00,Unknown,988,307,0
1315,2021-05-09T00:00:00,Hispanic or Latino,111,52,1
1316,2021-05-09T00:00:00,Not Hispanic or Latino,1207,341,10
1317,2021-05-09T00:00:00,Unknown,700,211,3
1318,2021-05-10T00:00:00,Hispanic or Latino,295,49,1
1319,2021-05-10T00:00:00,Not Hispanic or Latino,3277,419,2
1320,2021-05-10T00:00:00,Unknown,2366,208,2
1321,2021-05-11T00:00:00,Hispanic or Latino,261,51,2
1322,2021-05-11T00:00:00,Not Hispanic or Latino,2733,550,6
1323,2021-05-11T00:00:00,Unknown,1992,231,2
1324,2021-05-12T00:00:00,Hispanic or Latino,218,59,0
1325,2021-05-12T00:00:00,Not Hispanic or Latino,2575,530,5
1326,2021-05-12T00:00:00,Unknown,1869,283,3
1327,2021-05-13T00:00:00,Hispanic or Latino,240,60,0
1328,2021-05-13T00:00:00,Not Hispanic or Latino,2395,502,9
1329,2021-05-13T00:00:00,Unknown,1923,356,3
1330,2021-05-14T00:00:00,Hispanic or Latino,249,69,2
1331,2021-05-14T00:00:00,Not Hispanic or Latino,2420,725,5
1332,2021-05-14T00:00:00,Unknown,1733,343,1
1333,2021-05-15T00:00:00,Hispanic or Latino,162,54,0
1334,2021-05-15T00:00:00,Not Hispanic or Latino,1273,413,8
1335,2021-05-15T00:00:00,Unknown,863,253,3
1336,2021-05-16T00:00:00,Hispanic or Latino,133,56,0
1337,2021-05-16T00:00:00,Not Hispanic or Latino,1323,306,8
1338,2021-05-16T00:00:00,Unknown,679,196,5
1339,2021-05-17T00:00:00,Hispanic or Latino,332,28,0
1340,2021-05-17T00:00:00,Not Hispanic or Latino,2947,318,4
1341,2021-05-17T00:00:00,Unknown,2132,141,4
1342,2021-05-18T00:00:00,Hispanic or Latino,261,61,0
1343,2021-05-18T00:00:00,Not Hispanic or Latino,2583,528,4
